FECHA;HORA;DIRECCION;LATITUD;LONGITUD
2025-05-03;17:00:00;KR 89 40 B SUR 02;4.63802539;-74.16971743
2025-05-01;12:30:00;CL 80 82 02;4.70090289;-74.09832705
2025-05-01;13:40:00;CL 57 R SUR 73 02;4.59568032;-74.16886431
2025-09-08;06:25:00;KR 15 ESTE 90 SUR 02;4.50096287;-74.08595466
2025-09-22;13:20:00;CL 145 98 A 02;4.74144957;-74.09007189
2025-10-03;04:30:00;CL 84 10 70;4.66595994;-74.05146368
2025-10-12;20:46:00;DG 4 7 85 ESTE;4.58655569;-74.0681574
2025-10-24;03:55:00;KR 14 43 SUR 02;4.57469287;-74.1232023
2025-01-23;08:40:00;CL 56 F SUR 93 C 02;4.63412545;-74.1904521
2025-11-28;22:40:00;KR 20 B 73 02;4.66194011;-74.06331808
2025-11-28;20:30:00;KR 72 12 A 02;4.64087756;-74.13511959
2025-12-07;02:00:00;DG 95 6 ESTE 02;4.66712067;-74.02287382
2025-12-09;04:20:00;KR 7 77 7;4.65943349;-74.05227689
2025-11-08;20:50:00;KR 78 A 80 SUR 02;4.61014694;-74.20944605
2025-12-20;12:43:00;KR 14 30 SUR 02;4.57823473;-74.10991439
2025-12-19;22:00:00;CL 6 42 02;4.6185435;-74.10591424
2026-01-04;14:46:00;KR 30 12 02;4.6122447;-74.09342734
2026-01-04;13:30:00;CL 63 SUR 89 A 02;4.62789842;-74.19504828
2025-12-21;07:50:00;CL 81 C SUR 11 F 6 ESTE;4.50900677;-74.0941153
2026-01-05;20:00:00;TV 78 H 42 F SUR 02;4.6155098;-74.16157629
2026-01-04;15:50:00;AVENIDA ALFREDO D BATEMAN 116 02;4.70004314;-74.07007403
2026-01-22;16:46:00;KR 17 70 B SUR 02;4.54763443;-74.13722779
2026-01-23;14:15:00;CL 22 87 C 02;4.66711105;-74.13166589
2026-01-23;12:35:00;CL 25 34 02;4.62852494;-74.08733496
2026-01-30;17:59:00;CL 72 39 02;4.66778229;-74.07331759
2026-01-30;07:27:00;CL 42 B 82 A 02;4.62817042;-74.16744091
2026-01-24;12:10:00;KR 40 A 29 B SUR 02;4.59958206;-74.12116761
2025-09-12;13:00:00;CL 83 1 02;4.58432856;-74.10967884
2025-09-16;22:50:00;KR 53 47 A SUR 02;4.59243879;-74.13821889
2025-09-24;07:54:00;CL 75 71 B 02;4.69013125;-74.09161841
2025-09-30;17:10:00;KR 10 19 02;4.6068467;-74.07387009
2025-10-02;04:00:00;CL 45 A SUR 61 A 02;4.59498423;-74.14743093
2025-10-03;17:40:00;TV 80 B 65 I SUR 02;4.60634421;-74.18743742
2025-10-05;03:46:00;CL 51 SUR 9 02;4.55784713;-74.12214307
2025-10-05;12:40:00;CL 89 B 118 02;4.7323787;-74.11712392
2025-10-05;12:57:00;KR 30 63 10;4.65250196;-74.07798513
2025-10-02;09:30:00;KR 30 22 A 8;4.62125223;-74.08602932
2025-10-17;05:40:00;CL 63 96 C 02;4.69292605;-74.12178268
2025-10-09;22:30:00;CL 1 5 A 90;4.58471174;-74.08026135
2025-10-19;03:15:00;AK 97 17 02;4.67068429;-74.1440989
2025-10-19;16:04:00;CL 151 9 02;4.72838269;-74.03219836
2025-10-20;15:40:00;CL 63 69 02;4.66870969;-74.09742724
2025-10-09;11:20:00;KR 55 124 A 02;4.70670683;-74.06480695
2025-10-12;15:10:00;KR 3 B 36 SUR 02;4.56082723;-74.09857181
2025-10-24;07:02:00;CL 17 123 02;4.68684276;-74.15981201
2025-10-24;22:49:00;KR 20 80 02;4.66602168;-74.06099529
2025-10-30;16:20:00;KR 11 119 02;4.69782735;-74.03573224
2025-10-30;21:50:00;CL 13 65 02;4.63461105;-74.11483673
2025-11-01;19:31:00;CL 56 SUR 81 02;4.61650094;-74.17798666
2025-11-05;15:50:00;KR 63 103 35;4.69071737;-74.06718924
2025-11-07;01:15:00;KR 19 G 65 SUR 02;4.56182356;-74.14632501
2025-11-03;19:20:00;KR 7 163 A 02;4.73828469;-74.02287451
2025-11-11;22:00:00;CL 63 B 23 02;4.65275022;-74.07145163
2025-11-22;18:30:00;CL 13 15 51;4.6042027;-74.08049543
2025-11-15;06:45:00;KR 3 28 SUR 02;4.56670171;-74.09386859
2025-11-16;04:00:00;KR 4 ESTE 101 87;4.67312088;-74.02188478
2025-11-15;21:00:00;CL 16 97 02;4.66687215;-74.14859379
2025-11-19;07:10:00;KR 30 53 82;4.64266875;-74.0789634
2025-11-20;11:40:00;AVENIDA BOYACA 167 02;4.75074581;-74.06498277
2025-11-28;12:40:00;KR 18 L 69 M SUR 02;4.55251489;-74.15173118
2025-11-28;14:11:00;KR 26 76 B 76 SUR;4.54117889;-74.15793339
2025-11-30;05:00:00;CL 83 96 02;4.71240649;-74.10613833
2025-12-02;09:40:00;KR 68 10 02;4.6324266;-74.12100825
2025-12-01;23:03:00;KR 21 22 40 SUR;4.58423924;-74.10497986
2025-09-08;15:05:00;CL 49 SUR 81 B 02;4.62126504;-74.17200908
2025-09-14;03:30:00;AVENIDA BOYACA 66 A 02;4.68110062;-74.09945158
2025-09-14;15:20:00;KR 72 3 02;4.62580468;-74.13839994
2025-09-15;13:40:00;KR 17 19 A 02;4.61112182;-74.07870201
2025-09-21;08:50:00;CL 41 B SUR 22 A 02;4.57791487;-74.12221354
2025-10-08;09:09:00;KR 11 9 76;4.5987603;-74.07995094
2025-09-09;07:50:00;AVENIDA BOYACA 11 F 02;4.64460964;-74.13248274
2025-09-23;06:53:00;CL 59 SUR 78 F 02;4.60464384;-74.17981324
2025-09-22;19:11:00;CL 22 96 C 02;4.67208097;-74.13647411
2025-09-26;04:50:00;KR 91 129 C 02;4.72494827;-74.08907178
2025-09-25;21:30:00;CL 22 SUR 12 D BIS 02;4.57951638;-74.09991208
2025-09-24;10:41:00;CL 59 SUR 81 H 02;4.61461162;-74.18370854
2025-09-26;05:40:00;KR 13 B ESTE 46 SUR 02;4.54081699;-74.08339002
2025-09-25;13:50:00;CL 111 A SUR 5 02;4.49055102;-74.11447635
2025-09-26;18:00:00;KR 54 68 02;4.66667432;-74.07850744
2025-09-25;20:35:00;KR 13 152 35;4.73117631;-74.03572425
2025-10-02;11:30:00;AC 80 91 A BIS 02;4.70518532;-74.10622586
2025-10-07;16:33:00;KR 15 78 02;4.66483508;-74.0580123
2025-10-30;11:30:00;KR 72 K 40 SUR 02;4.6092224;-74.14763807
2025-09-24;05:50:00;CL 127 57 02;4.71082666;-74.0683916
2025-09-25;11:25:00;AK 8 ESTE 118 SUR 02;4.48409663;-74.0980461
2025-09-25;13:00:00;AVENIDA CIUDAD DE QUITO 63 F 50;4.65713976;-74.07746551
2025-09-30;01:15:00;KR 1 90 D 12 SUR;4.4984933;-74.10716964
2025-09-26;19:50:00;KR 81 G 43 SUR 02;4.62530207;-74.16903345
2025-10-01;07:30:00;AC 26 10 02;4.6121538;-74.0707734
2025-10-01;12:20:00;KR 7 183 4;4.76076461;-74.02646599
2025-10-03;23:40:00;CL 27 4 02;4.61399853;-74.06575767
2025-10-08;08:15:00;AU DEL SUR 62 G 02;4.5958986;-74.15217844
2025-10-07;12:12:00;AC 3 31 D 02;4.60519459;-74.10349635
2025-10-12;16:26:00;KR 35 25 A 02;4.62951011;-74.08683983
2025-11-02;21:30:00;TV 87 BIS A 59 BIS A SUR 02;4.62161364;-74.18800032
2025-11-21;07:16:00;KR 30 49 A 02;4.63905162;-74.07905338
2025-11-23;03:45:00;DG 47 B SUR 24 C 02;4.57974194;-74.12992684
2025-11-24;11:50:00;TV 77 52 A 02;4.67511248;-74.11174414
2025-11-24;07:30:00;KR 85 53 02;4.67926044;-74.11258075
2025-11-23;22:00:00;AVENIDA CIUDAD DE CALI 17 10;4.6593929;-74.13590378
2025-11-25;10:20:00;CL 13 62 02;4.63316204;-74.11321717
2025-11-25;12:40:00;KR 10 19 02;4.60684417;-74.07387403
2025-11-25;17:00:00;CL 138 56 02;4.72700971;-74.0615466
2025-11-25;06:36:00;CL 12 71 B 02;4.63807582;-74.12768451
2025-12-16;16:10:00;KR 86 73 02;4.69744831;-74.10510574
2025-12-13;02:17:00;KR 10 91 B SUR 02;4.50485412;-74.11341627
2025-09-04;20:50:00;KR 10 33 SUR 02;4.5673699;-74.10199625
2025-09-08;00:45:00;KR 33 52 SUR 02;4.58441825;-74.13762575
2025-09-04;07:10:00;KR 1 ESTE 91 SUR 02;4.49795062;-74.1071581
2025-11-05;22:15:00;KR 71 D 64 02;4.67582163;-74.1021706
2025-11-07;18:20:00;CL 150 A 103 C 02;4.74909974;-74.09362582
2025-11-08;22:18:00;AC 26 59 02;4.64589724;-74.09864007
2026-01-19;19:20:00;CL 26 96 A 02;4.68553678;-74.12563865
2026-01-20;07:09:00;KR 68 95 02;4.68637764;-74.07611169
2026-01-15;06:10:00;KR 87 C 64 SUR 02;4.62206877;-74.19226433
2026-01-18;08:38:00;CL 4 A 19 A 02;4.59743537;-74.09157447
2026-01-18;12:00:00;KR 50 22 SUR 02;4.60364446;-74.12072579
2026-01-18;15:00:00;KR 119 22 D 37;4.689597;-74.15146525
2026-01-18;16:30:00;KR 102 72 47 SUR;4.63600872;-74.20515529
2026-01-16;17:00:00;DG 99 SUR 9 20;4.49995567;-74.11531684
2026-01-18;18:10:00;KR 7 ESTE 90 D 69 SUR;4.49702489;-74.10179034
2026-01-19;01:08:00;AVENIDA BOYACA 167 02;4.75073668;-74.06501202
2026-01-21;09:15:00;CL 154 16 D 02;4.73656956;-74.04144502
2026-01-24;08:00:00;CL 6 30 02;4.60659713;-74.09796242
2026-01-23;17:40:00;CL 13 69 02;4.64210563;-74.12335116
2026-01-24;01:30:00;KR 85 H 26 02;4.67770215;-74.11877177
2026-01-23;18:00:00;CL 80 120 02;4.72746996;-74.12588354
2025-09-09;18:40:00;CL 6 SUR 1 02;4.57933506;-74.07966834
2025-09-11;14:46:00;CL 154 A 105 02;4.75591902;-74.09174365
2025-09-11;09:45:00;CL 68 SUR 51 02;4.58052462;-74.15742945
2025-09-13;21:00:00;AC 26 SUR 36 02;4.59778031;-74.11485429
2025-09-18;19:40:00;KR 72 170 02;4.76044434;-74.06571037
2025-09-22;06:30:00;CL 3 25 A 02;4.60011444;-74.09598804
2025-09-22;10:40:00;KR 77 A 70 02;4.68865789;-74.10172207
2025-09-21;11:55:00;TV 18 J 71 B SUR 02;4.5469286;-74.14981986
2025-09-23;17:39:00;AU DEL SUR 73 02;4.59560717;-74.16891811
2025-09-22;07:20:00;KR 18 4 SUR 02;4.59103727;-74.09467176
2025-09-21;15:40:00;CL 72 60 02;4.67272353;-74.07978708
2025-10-25;15:49:00;KR 9 134 02;4.71281936;-74.03268506
2025-10-25;20:30:00;KR 86 62 SUR 02;4.61772613;-74.1886133
2025-10-26;17:30:00;CL 94 21 02;4.68138933;-74.05543117
2025-10-24;14:50:00;CL 75 SUR 44 B 02;4.56949536;-74.16541223
2025-10-26;09:55:00;KR 86 87 02;4.7079343;-74.09678546
2025-11-01;00:05:00;CL 83 103 D 02;4.71767523;-74.11160199
2025-10-28;07:30:00;CL 72 F 111 A 02;4.71329288;-74.12589988
2025-11-07;15:00:00;AVENIDA CIUDAD DE VILLAVICENCIO 77 W 02;4.6098519;-74.16150449
2025-11-07;08:15:00;KR 41 21 02;4.62862252;-74.09596471
2025-11-07;06:30:00;KR 45 100 02;4.68691761;-74.05687956
2025-11-05;13:31:00;KR 69 L 64 B 02;4.67342247;-74.09740773
2025-11-07;12:40:00;KR 30 2 02;4.60223496;-74.10231618
2025-11-07;16:14:00;KR 9 BIS ESTE 28 C SUR 02;4.56183583;-74.08452362
2025-11-09;21:10:00;CL 143 B 148 02;4.7523799;-74.1185526
2025-11-08;06:38:00;KR 25 27 02;4.62312051;-74.07716779
2025-11-10;12:40:00;CL 165 7 2;4.73759261;-74.02302471
2025-11-10;05:57:00;KR 36 A 63 C 70;4.65504458;-74.07968517
2025-11-08;09:15:00;CL 72 96 02;4.70160617;-74.11392623
2025-11-08;15:15:00;CL 129 B 94 A 02;4.72570244;-74.09290186
2025-11-07;07:00:00;KR 17 68 02;4.65636716;-74.0656772
2025-11-07;22:10:00;CL 26 73 02;4.6679427;-74.1128519
2025-11-08;14:00:00;CL 44 50 02;4.6423878;-74.09051202
2025-11-08;21:15:00;KR 2 188 79;4.76488375;-74.02267469
2025-11-10;06:59:00;CL 146 7 B 81;4.72243046;-74.02907676
2025-11-15;20:10:00;AVENIDA DE LA ESPERANZA 73 02;4.66415192;-74.11812646
2025-11-18;01:15:00;CL 132 97 02;4.73353443;-74.09259097
2025-11-18;08:36:00;KR 28 A 70 02;4.66298101;-74.07247392
2025-11-20;06:30:00;CL 1 A 1 A ESTE 02;4.58256944;-74.07647175
2025-11-21;10:10:00;CL 170 49 B 02;4.75228643;-74.04969319
2025-11-21;23:40:00;AVENIDA BOYACA 13 02;4.64904747;-74.12663845
2025-11-18;06:00:00;CL 114 136 A 02;4.75154237;-74.11111626
2025-11-20;09:08:00;CL 17 97 02;4.67067482;-74.144105
2025-11-22;18:15:00;KR 17 A 73 18 SUR;4.54505566;-74.13764916
2025-11-19;21:20:00;KR 24 52 SUR 02;4.57638651;-74.13180438
2025-11-26;04:00:00;KR 51 58 A SUR 02;4.58072851;-74.15176807
2025-11-25;21:01:00;KR 15 52 02;4.63959432;-74.06751183
2025-12-02;18:00:00;KR 111 B 65 A 02;4.70414001;-74.13190577
2025-12-03;20:10:00;KR 29 B 77 02;4.67045961;-74.0692204
2025-12-04;10:30:00;KR 48 60 A SUR 02;4.57658918;-74.1547831
2025-12-05;17:41:00;CL 2 19 B 02;4.59645373;-74.09269973
2025-12-09;17:30:00;KR 8 23 33 SUR;4.56618108;-74.10090534
2025-12-05;04:15:00;KR 24 36 SUR 02;4.58169103;-74.11887272
2025-11-11;15:20:00;TV 94 82 A 02;4.7085501;-74.10444926
2025-11-10;18:00:00;KR 8 23 SUR 02;4.57278435;-74.0944812
2025-07-07;07:50:00;KR 45 150 02;4.73194344;-74.0500477
2025-07-07;05:45:00;KR 8 ESTE 38 SUR 02;4.55128589;-74.08870909
2025-07-08;08:50:00;AU DEL NORTE 209 02;4.78655375;-74.04089384
2025-07-06;20:23:00;CL 6 72 02;4.63048689;-74.1377784
2025-07-08;17:15:00;CL 153 101 02;4.75297612;-74.08873722
2025-07-06;19:40:00;CL 6 7 02;4.59082042;-74.07953715
2025-07-07;08:05:00;CL 80 102 02;4.7115992;-74.11355732
2025-07-08;06:40:00;CL 12 B 71 D 02;4.64430852;-74.12859976
2025-07-06;19:50:00;AVENIDA CIUDAD DE CALI 129 02;4.72991827;-74.10050358
2025-07-09;21:09:00;DG 62 SUR 20 D 52;4.5655054;-74.14335399
2025-07-09;17:50:00;KR 3 a ESTE 36 H SUR 02;4.55677728;-74.09284675
2025-07-06;11:30:00;KR 78 175 10;4.76712671;-74.06586181
2025-08-16;17:00:00;TV 60 113 02;4.69537629;-74.06840025
2025-08-18;14:30:00;AU DEL SUR 50 A 16;4.5938025;-74.12930027
2025-08-17;17:40:00;CL 31 SUR 7 A 02;4.56652003;-74.09921079
2025-08-18;05:10:00;KR 14 11 SUR 02;4.58570171;-74.09445462
2025-08-16;16:10:00;KR 10 7 02;4.59602279;-74.08050591
2025-08-17;10:44:00;KR 13 B ESTE 43 A SUR 02;4.54383131;-74.08351014
2025-08-15;11:00:00;KR 68 9 A 02;4.63114947;-74.12146393
2025-08-17;13:20:00;KR 14 74 A SUR 02;4.51606413;-74.11696265
2025-12-13;15:39:00;KR 10 19 02;4.60694236;-74.07386428
2025-12-10;20:10:00;KR 10 2 02;4.59123779;-74.08363264
2025-12-15;09:28:00;KR 27 18 SUR 02;4.59094686;-74.10741286
2023-11-14;19:19:00;KR 10 7 02;4.59607007;-74.08049421
2025-08-19;11:30:00;KR 73 D 36 SUR 02;4.62059321;-74.14797806
2025-08-19;10:10:00;KR 24 8 02;4.60512561;-74.09175471
2025-08-18;03:00:00;CL 24 117 A 02;4.69135731;-74.14696048
2025-08-18;09:00:00;CL 69 98 BIS A 02;4.69821597;-74.11877502
2025-08-18;19:30:00;KR 5 ESTE 22 02;4.6032076;-74.06340001
2025-08-18;21:35:00;KR 3 51 02;4.63568791;-74.05993728
2025-08-18;16:40:00;CL 76 12 02;4.66145507;-74.05700616
2025-08-19;10:38:00;KR 24 36 SUR 02;4.58160162;-74.11879011
2025-08-19;07:00:00;CL 17 128 02;4.69000953;-74.16368436
2025-08-19;09:19:00;KR 86 24 F 02;4.67467353;-74.12306039
2025-08-17;17:50:00;KR 27 3 02;4.60141578;-74.09782509
2025-08-18;23:05:00;CL 51 SUR 13 A 02;4.56407421;-74.12525443
2025-08-19;00:32:00;CL 45 A SUR 62 B 8;4.59571789;-74.15110026
2025-08-19;18:55:00;CL 6 80 02;4.63501527;-74.15181044
2025-08-19;18:54:00;CL 12 B 25 A 02;4.6102048;-74.0889054
2025-08-19;19:05:00;CL 71 SUR 3 J 02;4.53587387;-74.12822508
2025-08-19;08:35:00;AK 104 139 02;4.74164737;-74.09842484
2025-08-19;08:45:00;KR 6 B ESTE 39 SUR 02;4.55100877;-74.08994797
2025-04-27;09:12:00;CL 13 65 02;4.63461426;-74.11468223
2025-04-25;12:50:00;KR 3 ESTE 91 02;4.66916331;-74.04073323
2025-04-25;14:15:00;KR 7 224 02;4.80067996;-74.0304917
2025-04-25;17:49:00;AVENIDA DE LAS AMERICAS 78 K 02;4.6313963;-74.14732472
2025-09-18;22:47:00;CL 63 SUR 70 C 02;4.58954467;-74.16129405
2025-09-18;16:46:00;KR 58 70 C 02;4.67098104;-74.08003701
2025-09-18;20:30:00;KR 71 D 3 SUR 02;4.62048864;-74.13717969
2025-04-30;11:59:00;KR 30 63 F 02;4.65655296;-74.07759023
2025-05-01;04:30:00;AVENIDA CIUDAD DE VILLAVICENCIO 77 A 02;4.60510208;-74.16174642
2025-04-30;12:30:00;CL 17 120 02;4.68544911;-74.15806679
2025-04-30;08:00:00;TV 60 117 A 02;4.70154052;-74.07048514
2025-04-30;13:51:00;CL 9 7 ESTE 02;4.58827483;-74.0662056
2025-04-28;07:30:00;CL 9 66 02;4.62821972;-74.12030039
2025-05-22;11:20:00;CL 186 8 02;4.76286422;-74.02896849
2025-06-10;21:30:00;CL 61 SUR 22 B 02;4.56681417;-74.14334658
2025-06-10;05:45:00;CL 152 54 02;4.73564375;-74.05558299
2025-06-18;07:00:00;KR 56 128 02;4.71345314;-74.06517661
2025-06-14;16:00:00;KR 106 22 02;4.68047889;-74.1446491
2025-06-18;07:20:00;KR 19 C 59 SUR 02;4.56738233;-74.13774588
2025-06-17;22:35:00;CL 75 69 J 02;4.68559533;-74.08665769
2025-06-29;18:10:00;KR 158 B 137 02;4.74358534;-74.12888906
2025-12-02;22:45:00;KR 68 53 02;4.65720766;-74.10054592
2025-12-05;08:20:00;KR 86 24 C 02;4.67320764;-74.12429274
2025-12-04;20:30:00;DG 17 B 88 93;4.66231;-74.13726536
2025-12-22;06:10:00;CL 22 A SUR 5 02;4.57132623;-74.09092996
2026-01-06;21:50:00;KR 19 C 59 A 49 SUR;4.56704063;-74.13854257
2025-12-24;09:00:00;CL 80 116 B 02;4.72449749;-74.12329496
2025-12-16;15:15:00;CL 127 58 02;4.71146917;-74.07025939
2025-12-15;13:20:00;KR 29 41 SUR 02;4.5857564;-74.12451658
2025-12-17;17:30:00;CL 63 13 02;4.64945674;-74.0635479
2025-05-02;14:00:00;AC 13 96 02;4.66462778;-74.14269594
2025-05-02;17:50:00;KR 95 A 147 C 02;4.74383391;-74.08705085
2025-05-07;11:25:00;CL 60 A SUR 74 D 02;4.59191851;-74.17393384
2025-05-07;06:00:00;KR 86 15 02;4.65659172;-74.13864759
2025-05-06;18:06:00;TV 14 ESTE 57 SUR 02;4.53245065;-74.08784358
2025-05-12;17:17:00;DG 4 A 18 C 02;4.59733127;-74.09064853
2025-05-13;21:30:00;KR 4 ESTE 41 A BIS SUR 02;4.54932859;-74.09260243
2025-05-15;18:08:00;KR 48 C 73 A SUR 02;4.57433474;-74.16381494
2025-05-17;04:45:00;KR 27 A 1 D 02;4.59747706;-74.10093404
2025-05-16;07:30:00;KR 53 17 SUR 02;4.61166321;-74.12249444
2025-05-20;09:59:00;CL 100 64 02;4.68984035;-74.06826791
2025-05-20;17:45:00;CL 72 61 02;4.67323049;-74.08047228
2025-05-19;19:50:00;CL 24 68 B 02;4.65211473;-74.10956172
2025-05-24;15:40:00;CL 9 34 02;4.61280031;-74.09930284
2025-05-22;17:43:00;CL 12 86 02;4.65334407;-74.14292239
2025-05-24;13:47:00;CL 63 16 02;4.65011087;-74.06679446
2025-05-28;13:31:00;CL 72 91 02;4.6986523;-74.10985879
2025-05-28;11:45:00;CL 6 D 4 ESTE 02;4.59039166;-74.07036267
2025-05-28;08:05:00;KR 7 79 02;4.66081026;-74.05093968
2025-05-28;08:15:00;AVENIDA BOYACA 76 02;4.69224184;-74.09160138
2025-05-28;06:30:00;KR 7 73 02;4.65614565;-74.05485334
2025-05-27;22:20:00;KR 41 A 4 A 02;4.61469608;-74.11007069
2025-05-09;00:33:00;KR 99 69 A 02;4.69908912;-74.11887077
2025-05-28;12:00:00;KR 6 5 02;4.59020918;-74.07870929
2025-05-28;08:32:00;CL 9 54 02;4.62745203;-74.11163368
2025-05-28;09:17:00;CL 145 95 B 02;4.74053567;-74.08848211
2025-05-28;17:30:00;KR 10 26 02;4.61255746;-74.07026809
2025-05-29;07:50:00;KR 30 5 02;4.6051224;-74.0991619
2025-05-30;06:22:00;KR 50 31 SUR 02;4.6000245;-74.12318165
2025-05-30;11:10:00;CL 132 118 02;4.73832187;-74.10561774
2025-05-29;15:49:00;CL 1 74 02;4.65463215;-74.04967246
2025-06-01;22:30:00;KR 50 5 A 02;4.61987948;-74.11217598
2025-06-01;15:40:00;KR 72 26 SUR 02;4.61847428;-74.13949585
2025-05-31;07:28:00;KR 30 45 02;4.63464878;-74.07934044
2025-05-28;08:13:00;CL 145 94 02;4.73824493;-74.08638961
2025-06-01;09:20:00;KR 62 67 B SUR 02;4.59001513;-74.15182921
2025-05-30;19:37:00;CL 26 33 02;4.63006084;-74.08293224
2025-08-15;11:45:00;CL 26 36 02;4.63186967;-74.08420651
2025-08-14;18:30:00;CL 13 34 02;4.61733994;-74.09527757
2025-08-14;05:38:00;CL 9 58 02;4.6281797;-74.11447488
2025-08-15;09:10:00;CL 187 18 B 6;4.76466007;-74.03966271
2025-08-13;07:30:00;CL 170 12 80;4.74843954;-74.03363549
2025-08-19;11:00:00;KR 72 17 02;4.64924395;-74.12666795
2025-08-14;13:13:00;KR 3 ESTE 22 SUR 02;4.5694836;-74.08559431
2025-08-16;13:20:00;KR 104 142 02;4.74603755;-74.0965355
2025-08-15;19:15:00;CL 13 24 02;4.61064205;-74.08783127
2025-08-15;23:50:00;CL 63 86 02;4.68396635;-74.11453631
2025-05-06;14:30:00;KR 54 163 02;4.74577144;-74.05395416
2025-05-07;07:45:00;AK 89 54 SUR 02;4.6313982;-74.18452244
2025-05-08;13:10:00;KR 72 153 02;4.74252948;-74.06520155
2025-05-08;08:00:00;KR 18 A 22 02;4.61374874;-74.078872
2025-05-07;20:47:00;CL 63 93 02;4.68853639;-74.11836244
2025-05-09;17:40:00;CL 108 53 02;4.69732222;-74.06268862
2025-05-08;19:10:00;AVENIDA BOYACA 127 D 02;4.71355351;-74.07726421
2025-05-10;18:45:00;KR 10 10 02;4.59910015;-74.07840935
2025-05-10;15:59:00;CL 73 SUR 87 C 02;4.62020752;-74.19897117
2025-05-11;14:12:00;KR 109 22 J 02;4.68395894;-74.14438604
2025-05-11;00:41:00;TV 78 J 45 SUR 02;4.61564987;-74.16499656
2025-05-12;12:15:00;KR 120 22 K 02;4.6919826;-74.15036917
2025-05-11;12:15:00;KR 30 1 D 02;4.60013209;-74.10420065
2025-05-10;04:30:00;AVENIDA PRIMERO DE MAYO 43 SUR 02;4.61510582;-74.16252959
2025-12-10;07:20:00;TV 42 4 B 36;4.61683686;-74.11038597
2025-12-10;18:31:00;KR 10 22 SUR 02;4.57577691;-74.09458069
2025-05-11;10:29:00;AVENIDA CARACAS 11 SUR 02;4.58582446;-74.09452168
2025-05-12;06:23:00;KR 45 145 A 02;4.7279092;-74.04969367
2025-05-15;14:55:00;CL 22 A SUR 8 02;4.57366205;-74.09365533
2025-05-21;19:30:00;TV 42 12 02;4.61995243;-74.10192994
2025-05-21;07:10:00;AVENIDA BOYACA 68 A SUR 02;4.52265908;-74.12412207
2025-05-21;17:15:00;CL 67 B 62 02;4.59001223;-74.15185105
2025-05-21;08:30:00;KR 56 4 D 02;4.62269999;-74.11693117
2025-05-23;06:30:00;TV 50 75 A SUR 02;4.57343746;-74.16637806
2025-05-27;15:03:00;KR 30 24 02;4.62439745;-74.08283973
2025-05-28;10:00:00;KR 80 J 73 D SUR 02;4.60842807;-74.19963725
2025-05-30;14:22:00;KR 86 A 57 B 02;4.62125977;-74.18454619
2025-05-29;23:45:00;CL 26 SUR 74 02;4.62384444;-74.14615226
2025-05-30;11:25:00;KR 101 83 02;4.71485009;-74.10865913
2025-05-29;14:45:00;AVENIDA CARACAS 78 SUR 02;4.51061793;-74.1146478
2025-05-30;09:10:00;CL 69 SUR 78 02;4.60037866;-74.18818833
2025-05-30;22:45:00;DG 16 96 D 02;4.66589723;-74.14545453
2025-05-31;07:11:00;CL 26 24 02;4.6220481;-74.0773453
2025-06-04;07:20:00;KR 59 C 131 02;4.72295101;-74.07156144
2025-09-26;06:52:00;CL 53 BIS SUR 87 D BIS 02;4.62744019;-74.18172061
2025-09-29;13:00:00;CL 110 SUR 6 A ESTE 02;4.48700703;-74.10604353
2025-09-29;14:30:00;KR 111 C 67 B 02;4.705675;-74.13182731
2025-10-02;12:32:00;CL 72 69 M 16;4.68320397;-74.09100678
2025-10-10;21:20:00;KR 78 B 59 SUR 02;4.6028771;-74.17941262
2025-10-12;02:38:00;AK 30 45 02;4.63466646;-74.07933331
2025-06-23;01:29:00;CL 72 74 A 02;4.68927394;-74.09739848
2025-06-23;09:40:00;KR 15 ESTE 73 A SUR 02;4.51801454;-74.09071337
2025-06-23;13:46:00;CL 17 116 02;4.68318478;-74.15562629
2025-07-13;05:30:00;KR 106 16 B 02;4.67511504;-74.15164571
2025-07-12;06:50:00;KR 30 85 BIS 02;4.67424366;-74.06645988
2025-07-16;14:54:00;CL 48 R SUR 3 D 02;4.5493287;-74.10802953
2025-07-15;19:40:00;CL 37 SUR 78 J 02;4.62367587;-74.15293861
2025-07-14;20:20:00;KR 80 57 A SUR 02;4.6129826;-74.17636661
2025-07-15;13:07:00;KR 55 161 57;4.74378372;-74.05699025
2025-07-15;11:47:00;KR 58 128 02;4.71397829;-74.07023184
2025-07-14;14:40:00;KR 104 129 D 02;4.73127701;-74.10070042
2025-07-15;03:58:00;KR 50 1 G 02;4.6106161;-74.11663639
2025-07-31;11:35:00;KR 3 ESTE 91 02;4.6692348;-74.04133347
2025-07-31;16:15:00;CL 74 SUR 89 B 02;4.62488718;-74.20344752
2025-08-02;02:30:00;KR 13 C 53 SUR 02;4.56409827;-74.1274753
2025-08-01;11:30:00;KR 104 148 7;4.74832006;-74.09532708
2025-08-04;16:11:00;CL 23 68 50;4.64815456;-74.10759769
2025-08-02;03:00:00;AVENIDA BOYACA 63 02;4.67473091;-74.10387518
2025-11-22;21:00:00;KR 36 23 02;4.62571913;-74.09104017
2025-11-22;23:50:00;KR 68 20 02;4.64404822;-74.11168245
2025-11-23;10:00:00;CL 57 R SUR 76 02;4.59675949;-74.17870549
2025-11-23;19:25:00;CL 49 SUR 81 C 02;4.62160756;-74.17219822
2025-11-27;08:51:00;KR 30 68 02;4.66368142;-74.07629875
